Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
114,169,216,177,8454.062919605576,1169.2441832513418,165.03921878180842,010,2482,10,6435.826086956522,3649,291,493,358,56,29.47891451614477,2024-01-01,729,0,1390.8364355564117,5.247786045074463,32.30252266409927,84.48806358183933,27.809263663637957
114,169,216,177,8407.316796000956,1122.4825121814267,52.26291544840058,010,2482,10,6529.217391304348,3649,291,493,358,56,34.15106245245649,2024-01-01,672,0,1390.8364355564117,5.247786045074463,26.059597053945087,84.48806358183933,27.81026366363796
113,166,212,181,8407.316796000956,1122.4825121814267,52.26291544840058,010,2482,20,6529.217391304348,3664,291,497,370,57,57.93234144223466,2024-01-01,638,0,1390.8364355564117,5.247786045074463,27.399076590087503,84.48806358183933,27.81126366363796
113,166,212,181,8367.69931625908,1042.3349190340923,70.3047043780741,010,2482,20,6436.217391304348,3664,291,497,370,57,94.04740825693436,2024-01-01,601,0,1390.8364355564117,5.247786045074463,24.64068239066049,84.48806358183933,27.812263663637957
117,164,217,162,8367.69931625908,1042.3349190340923,70.3047043780741,010,2482,20,6436.217391304348,4699,333,449,363,57,82.79863819807916,2024-01-01,604,0,1390.8364355564117,5.247786045074463,27.317900716037528,84.48806358183933,27.81326366363796
117,164,217,162,8335.312137419704,872.2956274391369,207.42415151441082,010,2482,10,6636.95652173913,4699,333,449,363,57,8.044238188178019,2024-01-01,567,0,1390.8364355564117,5.247786045074463,33.182496571520204,84.48806358183933,27.81426366363796
116,169,217,167,8335.312137419704,872.2956274391369,207.42415151441082,010,2482,40,6636.95652173913,5443,331,451,354,57,12.153570380975543,2024-01-01,508,0,1390.8364355564117,5.247786045074463,19.17445843955315,84.48806358183933,27.815263663637957
116,169,217,167,8335.312137419704,872.2956274391369,207.42415151441082,010,2482,10,6636.95652173913,5443,331,451,354,57,21.988969306768624,2024-01-01,469,0,1390.8364355564117,5.247786045074463,26.050126123533772,84.48806358183933,27.81626366363796
120,162,213,151,8310.239804817662,707.1951379637396,339.51825352672387,010,2482,10,6743.260869565217,5649,332,455,368,57,356.918121794812,2024-01-01,402,0,1390.8364355564117,5.247786045074463,34.24981717724831,84.48806358183933,27.81726366363796
120,162,213,151,8310.239804817662,707.1951379637396,339.51825352672387,010,2482,10,6743.260869565217,5649,332,455,368,57,5.382658181679764,2024-01-01,334,0,1390.8364355564117,5.247786045074463,11.040480363885559,84.48806358183933,27.818263663637957
122,171,228,158,8292.548677336026,480.39660672481926,92.63782540400982,010,2482,10,5367.782608695652,4504,321,451,381,58,16.875356305891533,2024-01-01,287,0,1390.8364355564117,5.247786045074463,34.74380366018034,84.48806358183933,27.81926366363796
122,171,228,158,8292.548677336026,480.39660672481926,92.63782540400982,010,2482,10,5367.782608695652,4504,321,451,381,58,35.7361436182932,2024-01-01,225,0,1390.8364355564117,5.247786045074463,23.688924337755235,84.48806358183933,27.82026366363796
122,171,228,158,8282.286064128033,231.77927614127321,155.38565883183566,010,2482,60,5697.869565217391,4504,321,451,381,58,187.16075127712472,2024-01-01,224,0,1390.8364355564117,5.247786045074463,16.365952655253956,84.48806358183933,27.821263663637957
127,165,214,176,8282.286064128033,231.77927614127321,155.38565883183566,010,2482,10,5697.869565217391,4012,312,474,393,55,193.89286482869372,2024-01-01,266,0,1390.8364355564117,5.247786045074463,28.085225671759435,84.48806358183933,27.82226366363796
127,165,214,176,8279.479598523707,16.838163456808463,403.40925182095646,010,2482,10,6975.913043478261,4012,312,474,393,55,165.89524693463486,2024-01-01,317,0,1390.8364355564117,5.247786045074463,36.909985621597876,84.48806358183933,27.82326366363796
125,170,216,170,8279.479598523707,16.838163456808463,403.40925182095646,010,2482,10,6975.913043478261,4538,315,469,367,56,145.49899985363055,2024-01-01,415,0,1390.8364355564117,5.247786045074463,45.05070759700266,84.48806358183933,27.824263663637957
125,170,216,170,8279.479598523707,16.838163456808463,403.40925182095646,013,2482,10,6975.913043478261,4538,315,469,367,56,142.98999280335605,2024-01-01,497,0,1390.8364355564117,5.247786045074463,28.69377208995284,84.48806358183933,27.82526366363796
122,171,210,172,8284.13686823032,265.45571207530156,651.432953567238,013,2482,10,6893.782608695652,4917,325,465,381,56,123.9057667041675,2024-01-01,546,0,1390.8364355564117,5.247786045074463,47.79703391623288,84.48806358183933,27.82626366363796
122,171,210,172,8284.13686823032,265.45571207530156,651.432953567238,013,2482,10,6893.782608695652,4917,325,465,381,56,113.85403870658757,2024-01-01,579,0,1390.8364355564117,5.247786045074463,38.67958261455376,84.48806358183933,27.827263663637957
117,175,207,192,8296.245313290023,514.073369720083,895.2096323522062,013,2482,10,6588.086956521739,5287,325,468,445,56,164.21475100568028,2024-01-01,658,0,1390.8364355564117,5.247786045074463,41.17789894225592,84.48806358183933,27.82826366363796
117,175,207,192,8296.245313290023,514.073369720083,895.2096323522062,013,2482,10,6588.086956521739,5287,325,468,445,56,158.24302377708713,2024-01-01,726,0,1390.8364355564117,5.247786045074463,41.6338123935832,84.48806358183933,27.82926366363796
116,165,215,193,8315.772394982669,762.6911363970305,1135.9669610893231,013,2482,10,6779.347826086957,3919,291,494,390,55,119.81051076444511,2024-01-01,793,0,1390.8364355564117,5.247786045074463,56.27222504595767,84.48806358183933,27.830263663637957
116,165,215,193,8315.772394982669,762.6911363970305,1135.9669610893231,010,2482,10,6779.347826086957,3919,291,494,390,55,111.69995490008456,2024-01-01,844,0,1390.8364355564117,5.247786045074463,38.24002218707931,84.48806358183933,27.83126366363796
119,170,208,166,8342.666030402906,1011.3090121120468,1376.724395308731,010,2482,10,6662.608695652174,3568,291,501,397,54,111.26101954157285,2024-01-01,866,0,1390.8364355564117,5.247786045074463,26.15363438219428,84.48806358183933,27.832263663637956
114,171,215,150,8342.666030402906,1011.309012112023,1376.724395308731,010,2482,10,6662.608695652174,3325,287,498,340,55,99.71246854136766,2024-01-01,862,0,1390.8364355564117,5.247786045074463,29.930003373111763,84.48806358183933,27.83326366363796
120,173,205,155,8342.666030402906,1011.309012112023,1376.724395308731,011,2482,10,6662.608695652174,2500,290,505,394,55,145.06737203276194,2024-01-01,909,0,1390.8364355564117,5.247786045074463,33.87515093495861,84.48806358183933,27.83426366363796
120,173,205,155,8376.855279279991,1259.9269968705576,1617.4819349932673,011,2482,10,5730.130434782609,2500,290,505,394,55,205.8570702353511,2024-01-01,947,0,1390.8364355564117,5.247786045074463,7.176968011382764,84.48806358183933,27.835263663637956
119,184,227,184,8376.855279279991,1259.9269968705576,1617.4819349932673,022,2482,10,5730.130434782609,2805,294,479,426,54,254.77900180801703,2024-01-01,964,0,1390.8364355564117,5.247786045074463,26.255331130539968,84.48806358183933,27.83626366363796
119,184,227,184,8418.25126218756,1079.0982135896083,1858.2395801267999,022,2482,10,6133.782608695652,2805,294,479,426,54,238.70286732950512,2024-01-01,989,0,1390.8364355564117,5.247786045074463,18.920627484038935,84.48806358183933,27.83726366363796
113,187,217,169,8418.25126218756,1079.0982135896083,1858.2395801267999,022,2482,10,6133.782608695652,2741,311,471,401,56,281.9396311653933,2024-01-01,980,0,1390.8364355564117,5.247786045074463,40.719060531338066,84.48806358183933,27.838263663637957
114,190,206,189,8466.74828298872,910.8243902338005,2098.997330690626,022,2482,10,5845.608695652174,3617,296,498,507,55,300.519624269246,2024-01-01,944,0,1390.8364355564117,5.247786045074463,32.518440373200725,84.48806358183933,27.83926366363796
114,190,206,189,8466.74828298872,910.8243902338005,2098.997330690626,022,2482,10,5845.608695652174,3617,296,498,507,55,335.6599961379058,2024-01-01,908,0,1390.8364355564117,5.247786045074463,38.642821028760466,84.48806358183933,27.84026366363796
115,191,210,186,8522.225123476333,786.365781114485,2339.7551866675853,012,2482,10,6081.652173913043,4873,303,487,460,55,313.86474508273574,2024-01-01,837,0,1390.8364355564117,5.247786045074463,30.285335324968276,84.48806358183933,27.841263663637957
115,191,210,186,8522.225123476333,786.365781114485,2339.7551866675853,012,2482,10,6081.652173913043,4873,303,487,460,55,260.4396220701571,2024-01-01,788,0,1390.8364355564117,5.247786045074463,21.29895895528304,84.48806358183933,27.84226366363796
118,188,213,181,8522.225123476333,786.365781114485,2339.7551866675853,012,2482,30,6081.652173913043,3585,313,475,432,55,193.81247073539495,2024-01-01,859,0,1390.8364355564117,5.247786045074463,37.48141841984466,84.48806358183933,27.84326366363796
118,188,213,181,8584.546474869432,728.5350594501728,2310.2903739336357,012,2482,30,5569.173913043478,3585,313,475,432,55,208.91270084534753,2024-01-01,912,0,1390.8364355564117,5.247786045074463,38.49131734452864,84.48806358183933,27.844263663637957
119,186,225,175,8584.546474869432,728.5350594501728,2310.2903739336357,012,2482,10,5569.173913043478,3587,291,485,382,55,201.15165622097234,2024-01-01,1008,0,1390.8364355564117,5.247786045074463,33.407708015395755,84.48806358183933,27.84526366363796
119,186,225,175,8653.564469175,752.8464690522383,2064.6475225492013,012,2482,30,5443.782608695652,3587,291,485,382,55,204.05752904683789,2024-01-01,1087,0,1390.8364355564117,5.247786045074463,33.96621353161319,84.48806358183933,27.84626366363796
119,186,225,175,8653.564469175,752.8464690522383,2064.6475225492013,012,2482,30,5443.782608695652,3587,291,485,382,55,168.02738901498148,2024-01-01,1153,0,1390.8364355564117,5.247786045074463,27.902451989092146,84.48806358183933,27.847263663637957
119,186,225,175,8729.12027336475,852.2996678203554,1819.8129383689952,012,2482,30,5463.434782608696,3587,291,485,382,55,157.64428848908653,2024-01-01,1232,0,1405.6091504096985,5.763339042663574,37.601516028012014,84.48806358183933,27.84826366363796
118,199,239,196,8729.12027336475,852.2996678203554,1819.8129383689952,012,2482,30,5463.434782608696,3556,300,461,403,55,150.51203881183656,2024-01-01,1289,0,1405.6091504096985,5.763339042663574,22.25094257579755,84.48806358183933,27.84926366363796
118,200,232,212,8811.045710699922,698.7057733414739,1576.1633765074278,027,2482,10,6026.782608695652,3305,306,462,424,55,131.4821935291697,2024-01-01,1321,0,1405.6091504096985,5.763339042663574,16.34442705225519,84.48806358183933,27.850263663637957
115,195,231,213,8811.045710699922,698.7057733414739,1576.1633765074278,027,2482,10,6026.782608695652,3796,308,462,479,56,321.0664650465609,2024-01-01,1320,0,1405.6091504096985,5.763339042663574,23.606045462872963,84.48806358183933,27.85126366363796
115,195,231,213,8811.045710699922,698.7057733414739,1576.1633765074278,027,2482,10,6026.782608695652,3796,308,462,479,56,299.1354000882269,2024-01-01,1268,0,1405.6091504096985,5.763339042663574,43.95584874671053,84.48806358183933,27.85226366363796
115,184,231,203,8899.164876124481,455.0437957748842,1334.3482047215657,027,2482,10,6221.782608695652,3761,307,463,485,55,323.5491397726606,2024-01-01,1189,0,1405.6091504096985,5.763339042663574,44.59954645984867,84.48806358183933,27.853263663637957
115,184,231,203,8899.164876124481,455.0437957748842,1334.3482047215657,014,2482,10,6221.782608695652,3761,307,463,485,55,309.7115113354597,2024-01-01,1125,0,1405.6091504096985,5.763339042663574,38.14671497568141,84.48806358183933,27.85426366363796
114,181,212,193,8993.295716191238,222.62656164916805,1095.4060806356556,014,2482,10,6167.826086956522,3704,305,483,490,55,320.1439921867021,2024-01-01,1062,0,1405.6091504096985,5.763339042663574,41.53014829160939,84.48806358183933,27.85526366363796
114,174,213,179,8993.295716191238,222.62656164916805,1095.4060806356556,014,2482,10,6167.826086956522,4775,302,486,458,55,350.27547741450036,2024-01-01,950,0,1405.6091504096985,5.763339042663574,47.307337384285084,84.48806358183933,27.856263663637957
114,174,213,179,9093.251548157328,46.345393610142594,857.4973802665916,014,2482,10,6027.0,4775,302,486,458,55,323.978296332823,2024-01-01,865,0,1405.6091504096985,5.763339042663574,15.653176169161247,84.48806358183933,27.85726366363796
118,184,224,167,9093.251548157328,46.345393610142594,857.4973802665916,014,2482,10,6027.0,4937,313,462,358,56,195.33373965190026,2024-01-01,888,0,1405.6091504096985,5.763339042663574,28.98271592255993,84.48806358183933,27.85826366363796
118,184,224,167,9198.842497447784,118.8113881184807,619.5885753798207,014,2482,10,5877.565217391304,4937,313,462,358,56,191.12868707583792,2024-01-01,963,0,1405.6091504096985,5.763339042663574,20.77944591746565,84.48806358183933,27.859263663637957
118,189,224,175,9198.842497447784,118.81138811820962,619.5885753798207,014,2482,10,5877.565217391304,3346,311,465,373,55,170.82110402948024,2024-01-01,1012,0,1405.6091504096985,5.763339042663574,24.661595957521083,84.48806358183933,27.86026366363796
120,187,224,168,9309.876837317792,283.9682422293495,381.67966600061817,014,2482,10,5492.695652173913,3068,311,465,417,55,187.8538686898804,2024-01-01,1061,0,1405.6091504096985,5.763339042663574,33.82141968366929,84.48806358183933,27.861263663637956
120,193,238,185,9309.876837317792,283.9682422293495,381.67966600061817,014,2482,10,5492.695652173913,3553,309,453,422,55,204.60006649333084,2024-01-01,1142,0,1405.6091504096985,5.763339042663574,36.78752197868648,84.48806358183933,27.862263663637957
120,193,238,185,9309.876837317792,283.9682422293495,381.67966600061817,014,2482,10,5492.695652173913,3553,309,453,422,55,215.25884646328947,2024-01-01,1217,0,1405.6091504096985,5.763339042663574,38.41375955173088,84.48806358183933,27.86326366363796
119,198,237,191,9426.162219080055,335.3348995958772,143.77065215425887,014,2482,10,4900.347826086957,3268,317,446,406,56,235.78261502474723,2024-01-01,1283,0,1405.6091504096985,5.763339042663574,29.930530411770008,84.48806358183933,27.864263663637956
119,198,237,191,9426.162219080055,335.3348995958772,143.77065215425887,027,2482,20,4900.347826086957,3268,317,446,406,56,228.52174056169258,2024-01-01,1303,0,1405.6091504096985,5.763339042663574,23.746023880723698,84.48806358183933,27.86526366363796
114,192,224,177,9547.506785482574,478.46408103630534,94.13846613480997,027,2482,10,5075.478260869565,3518,356,420,399,56,186.0534346165855,2024-01-01,1333,0,1405.6091504096985,5.763339042663574,27.515605902072544,84.48806358183933,27.86626366363796
110,196,210,183,9547.506785482574,478.46408103630534,94.13846613480997,027,2482,30,5075.478260869565,3728,349,441,423,56,167.77804448033856,2024-01-01,1394,0,1405.6091504096985,5.763339042663574,37.89966430408548,84.48806358183933,27.867263663637956
113,203,204,178,9673.720163625281,684.857441934229,332.0476888396625,027,2482,10,5723.95652173913,3375,351,445,415,56,159.34041403645588,2024-01-01,1454,0,1405.6091504096985,5.763339042663574,19.96640086287136,84.48806358183933,27.86826366363796
113,203,204,178,9673.720163625281,684.857441934229,332.0476888396625,027,2482,10,5723.95652173913,3375,351,445,415,56,308.2232279528339,2024-01-01,1471,0,1405.6091504096985,5.763339042663574,52.04440659075774,84.48806358183933,27.86926366363796
136,126,171,111,6070.444468414678,912.5909036032057,2649.133515436731,028,0,40,5437.304347826087,1734,395,434,204,61,143.02469974239185,2024-01-01,218,0,1515.7878267765045,0.0,3.4786218155157598,84.48906358183932,27.68826366363796
136,126,171,111,6313.014384589533,687.1916104906197,2414.0274030320043,028,0,10,5817.434782608696,1734,395,434,204,61,270.0,2024-01-01,224,0,1515.7878267765045,0.0,1.047325814952834,84.48906358183932,27.68926366363796
136,126,170,105,6313.014384589533,687.1916104906197,2414.0274030320043,028,0,40,5817.434782608696,1757,387,442,211,62,66.11929150517979,2024-01-01,224,0,1515.7878267765045,0.0,2.289821753397861,84.48906358183932,27.690263663637957
136,126,170,105,6555.584406332377,485.0331475956454,2179.0213892095317,028,0,40,5821.652173913043,1757,387,442,211,62,270.0,2024-01-01,219,0,1515.7878267765045,0.0,5.22280487206671,84.48906358183932,27.69126366363796
136,133,172,97,6555.584406332377,485.0331475956454,2179.0213892095317,028,0,10,5821.652173913043,1819,378,450,214,62,257.5180494915815,2024-01-01,220,0,1515.7878267765045,0.0,4.283318756787548,84.48906358183932,27.69226366363796
136,133,172,97,6798.154533632072,317.9516758191093,1944.015272304031,028,0,10,6028.434782608696,1819,378,450,214,62,0.0,2024-01-01,221,0,1515.7878267765045,0.0,1.854334168853263,84.48906358183932,27.693263663637957
133,111,175,106,6798.154533632072,317.9516758191093,1944.015272304031,028,0,10,6028.434782608696,1886,349,476,228,61,311.52292092759967,2024-01-01,220,0,1515.7878267765045,0.0,1.3988221787245891,84.48906358183932,27.69426366363796
133,111,175,106,7040.724766477161,152.6450774583575,1709.0090523460592,028,0,10,6578.304347826087,1886,349,476,228,61,228.47729617056638,2024-01-01,219,0,1515.7878267765045,0.0,1.398828162393212,84.48906358183932,27.69526366363796
134,110,176,107,7040.724766477161,152.6450774583575,1709.0090523460592,028,0,10,6578.304347826087,1933,357,468,254,61,131.52248672379523,2024-01-01,221,0,1515.7878267765045,0.0,1.398834146339049,84.48906358183932,27.696263663637957
130,114,182,105,7040.724766477161,152.6450774583575,1709.0090523460592,028,0,10,6578.304347826087,2086,334,483,291,62,180.0,2024-01-01,224,0,1515.7878267765045,0.0,0.9274099368611016,84.48906358183932,27.69726366363796
130,114,182,105,7283.295104854013,12.661593300956852,1474.0027293711596,028,0,10,7177.347826086957,2086,334,483,291,62,100.04191786655038,2024-01-01,224,0,1515.7878267765045,0.0,5.30393636660351,84.48906358183932,27.69826366363796
130,114,182,105,7283.295104854013,12.661593300956852,1474.0027293711596,028,0,10,7177.347826086957,2086,334,483,291,62,0.0,2024-01-01,219,0,1515.7878267765045,0.0,2.7802885155287553,84.48906358183932,27.699263663637957
130,114,182,105,7525.866909213761,177.9683363231272,1238.9963034095322,028,0,10,6871.565217391304,2086,334,483,291,62,109.50193340875356,2024-01-01,219,0,1515.7878267765045,0.0,5.539199792462098,84.48906358183932,27.70026366363796
130,129,180,123,7525.866909213761,177.9683363231272,1238.9963034095322,028,0,10,6871.565217391304,2206,356,465,288,62,126.42059746536799,2024-01-01,223,0,1515.7878267765045,0.0,7.763142661962656,84.48906358183932,27.70126366363796
131,105,185,114,7768.6601241165745,334.87773747536005,1003.9897744942249,028,0,10,7124.173913043478,2155,370,445,324,62,246.12161241486166,2024-01-01,232,0,1515.7878267765045,0.0,2.290031055331986,84.48906358183932,27.702263663637957
130,108,191,126,7768.6601241165745,334.87773747526154,1003.9897744942249,028,0,10,7124.173913043478,1985,369,441,281,61,131.5206048285751,2024-01-01,228,0,1515.7878267765045,0.0,2.7961062701706005,84.48906358183932,27.70326366363796
130,108,191,126,8011.810321808485,333.35601713515945,768.9831426582851,028,0,10,7362.739130434783,1985,369,441,281,61,90.0,2024-01-01,231,0,1515.7878267765045,0.0,3.139621106330951,84.48906358183932,27.704263663637956
131,112,202,117,8011.810321808485,333.35601713515945,768.9831426582851,028,0,10,7362.739130434783,2079,397,401,309,62,73.55777749724456,2024-01-01,234,0,1515.7878267765045,0.0,3.2732280850642193,84.48906358183932,27.705263663637957
131,112,202,117,8011.810321808485,333.35601713515945,768.9831426582851,028,0,10,7362.739130434783,2079,397,401,309,62,0.0,2024-01-01,232,0,1515.7878267765045,0.0,0.9274099368729609,84.48906358183932,27.70626366363796
131,123,207,120,8255.285968591645,333.34922781785923,533.9764079354718,028,0,10,7145.652173913043,2252,402,391,310,62,66.12258425711259,2024-01-01,237,0,1515.7878267765045,0.0,2.2901187094743896,84.48906358183932,27.707263663637956
131,123,207,120,8255.285968591645,333.34922781785923,533.9764079354718,028,0,10,7145.652173913043,2252,402,391,310,62,36.98041556071807,2024-01-01,232,0,1515.7878267765045,0.0,3.478855090331981,84.48906358183932,27.70826366363796
133,98,221,113,8499.059104283071,333.34243798943146,299.42995292784894,028,0,10,7072.347826086957,1919,400,379,238,61,270.0,2024-01-01,230,0,1515.7878267765045,0.0,1.0475177197647718,84.48906358183932,27.70926366363796
133,98,221,113,8499.059104283071,333.34243798943146,299.42995292784894,028,0,10,7072.347826086957,1919,400,379,238,61,228.4812052154076,2024-01-01,238,0,1515.7878267765045,0.0,2.7962058861077774,84.48906358183932,27.710263663637956
132,99,219,99,8743.10485465499,333.335647649876,87.52375995941568,028,0,10,6566.826086956522,1829,404,376,228,62,270.0,2024-01-01,236,0,1515.7878267765045,0.0,4.183174495302334,84.48906358183932,27.71126366363796
132,99,219,99,8743.10485465499,333.33564764999835,87.52375995939042,028,0,10,6566.826086956522,1829,404,376,228,62,180.0,2024-01-01,236,0,1515.7878267765045,0.0,3.704791833671086,84.48906358183932,27.71226366363796
131,96,213,107,8987.401020858053,333.32885679899465,117.66959997220677,005,0,10,6362.0,2098,370,417,282,61,0.0,2024-01-01,239,0,1572.2939920425415,0.0,0.0,84.48906358183932,27.713263663637957
131,96,213,107,8987.401020858053,333.3288567990176,117.6695999725641,005,0,10,6362.0,2098,370,417,282,61,220.27096636317364,2024-01-01,244,0,1572.2939920425415,0.0,4.850740791228771,84.48906358183932,27.71426366363796
131,96,213,107,8987.401020858053,333.32885679899465,117.66959997220677,005,0,10,6362.0,2098,370,417,282,61,337.04249644456763,2024-01-01,242,0,1572.2939920425415,0.0,8.00567169072419,84.48906358183932,27.71526366363796
131,96,213,112,9231.927732118409,198.18883704181167,322.8630495919651,005,0,10,6590.826086956522,1754,368,419,227,60,113.8756875889988,2024-01-01,237,0,1572.2939920425415,0.0,9.088966530718059,84.48906358183932,27.716263663637957
131,96,213,112,9231.927732118409,198.18883704181167,322.8630495919651,005,0,10,6590.826086956522,1754,368,419,227,60,106.44051936707992,2024-01-01,249,0,1572.2939920425415,0.0,3.2735570948852537,84.48906358183932,27.71726366363796
131,107,200,110,9476.667150735639,32.810607780700224,528.0565888062156,005,0,10,6363.608695652174,2124,376,424,282,60,0.0,2024-01-01,254,0,1572.2939920425415,0.0,0.0,84.48906358183932,27.71826366363796
131,107,200,110,9476.667150735639,32.810607780700224,528.0565888062156,005,0,10,6363.608695652174,2124,376,424,282,60,90.0,2024-01-01,248,0,1572.2939920425415,0.0,4.183471771475688,84.48906358183932,27.719263663637957
131,110,201,114,9721.603220474251,77.42412989781832,733.2502175177941,005,0,10,7056.521739130435,2174,382,417,265,60,90.0,2024-01-01,248,0,1572.2939920425415,0.0,3.1400759741566016,84.48906358183932,27.72026366363796
131,110,201,114,9721.603220474251,77.42412989780111,733.2502175179737,005,0,10,7056.521739130435,2174,382,417,265,60,126.4155787395857,2024-01-01,257,0,1572.2939920425415,0.0,7.7640531937836395,84.48906358183932,27.72126366363796
131,117,229,109,9966.721451155076,77.42255197821434,922.3210534347595,005,0,10,7074.608695652174,2125,366,405,286,60,90.0,2024-01-01,260,0,1572.2939920425415,0.0,1.0476457662891776,84.48906358183932,27.722263663637957
131,117,229,109,9966.721451155076,77.42255197819713,922.3210534350511,003,0,10,7074.608695652174,2125,366,405,286,60,66.12566291848152,2024-01-01,259,0,1572.2939920425415,0.0,2.290396434350315,84.48906358183932,27.72326366363796
131,121,235,101,10212.008733540793,156.26512512332377,1109.1112445039712,003,0,10,6956.217391304348,2502,365,400,303,60,228.48482686011067,2024-01-01,261,0,1572.2939920425415,0.0,1.3990357677013017,84.48906358183932,27.72426366363796
131,121,235,101,10212.008733540793,156.26512512332377,1109.1112445039712,003,0,10,6956.217391304348,2502,365,400,303,60,228.48511668177755,2024-01-01,266,0,1572.2939920425415,0.0,2.796421187761807,84.48906358183932,27.725263663637957
131,124,231,113,10212.008733540793,156.26512512332377,1109.1112445039712,003,0,10,6956.217391304348,2289,373,396,274,59,216.98490404613335,2024-01-01,270,0,1572.2939920425415,0.0,3.479059828662168,84.48906358183932,27.72626366363796
131,124,231,113,10457.453179702345,321.5315899083136,1295.9015165552169,003,0,10,7053.0,2289,373,396,274,59,73.56090705640197,2024-01-01,269,0,1572.2939920425415,0.0,3.273832702899979,84.48906358183932,27.72726366363796
130,124,231,122,10457.453179702345,321.5315899083136,1295.9015165552169,003,0,10,7053.0,2374,369,400,312,59,150.53931540865833,2024-01-01,272,0,1572.2939920425415,0.0,6.3650808660583085,84.48906358183932,27.728263663637957
130,124,231,122,10703.043984892913,432.9989191893586,1482.6918694683468,003,0,10,7181.434782608696,2374,369,400,312,59,270.0,2024-01-01,272,0,1572.2939920425415,0.0,1.0477124920527794,84.48906358183932,27.72926366363796
132,128,253,113,10703.043984892913,432.9989191893586,1482.6918694675048,003,0,10,7181.434782608696,2263,354,393,289,59,330.538877702462,2024-01-01,268,0,1572.2939920425415,0.0,2.129493229974439,84.48906358183932,27.73026366363796
132,128,253,113,10948.771307638506,267.72582617808604,1672.0255413070881,003,0,10,6855.347826086957,2263,354,393,289,59,284.1923484192183,2024-01-01,265,0,1572.2939920425415,0.0,7.522339440178561,84.48906358183932,27.731263663637957
132,128,253,113,10948.771307638506,267.72582617808604,1672.0255413070881,003,0,10,6855.347826086957,2263,354,393,289,59,286.43837954604714,2024-01-01,264,0,1572.2939920425415,0.0,6.526699604533654,84.48906358183932,27.73226366363796
131,125,254,133,11194.626165320467,128.14646634164453,1859.434124636474,003,0,10,6649.608695652174,2471,347,399,306,59,59.45584507664354,2024-01-01,256,0,1572.2939920425415,0.0,3.645160178269671,84.48906358183932,27.73326366363796
131,125,254,133,11194.626165320467,128.14646634164453,1859.434124636474,003,0,10,6649.608695652174,2471,347,399,306,59,180.0,2024-01-01,258,0,1572.2939920425415,0.0,2.7802885155287553,84.48906358183932,27.734263663637957
132,122,251,142,11194.626165320467,128.14646634164453,1859.434124636474,003,0,10,6649.608695652174,2468,345,404,304,59,234.69823185387799,2024-01-01,267,0,1572.2939920425415,0.0,6.393257402902004,84.48906358183932,27.73526366363796
132,122,251,142,11440.600342983764,270.1044057923169,1949.955360618258,003,0,10,6709.782608695652,2468,345,404,304,59,259.96151454419226,2024-01-01,260,0,1572.2939920425415,0.0,5.305721069628059,84.48906358183932,27.736263663637956
131,126,261,115,11440.600342983764,270.1044057923169,1949.955360618258,003,0,10,6709.782608695652,2387,341,397,292,58,239.45680394783068,2024-01-01,265,0,1572.2939920425415,0.0,10.820082197644105,84.48906358183932,27.737263663637957
131,126,261,115,11686.686313459293,503.0988063669373,2029.9242674455782,003,0,10,7163.95652173913,2387,341,397,292,58,293.8713647693326,2024-01-01,262,0,1572.2939920425415,0.0,4.57402992516909,84.48906358183932,27.73826366363796
131,132,249,112,11686.686313459293,503.0988063669373,2029.9242674453924,003,0,10,7163.95652173913,2140,340,411,297,58,150.5368136884582,2024-01-01,264,0,1572.2939920425415,0.0,2.1295365254818943,84.48906358183932,27.739263663637956
131,132,249,112,11932.877167207016,746.2424109822482,2135.995439983788,003,0,10,7121.739130434783,2140,340,411,297,58,282.4766238345214,2024-01-01,268,0,1572.2939920425415,0.0,4.285111727067261,84.48906358183932,27.74026366363796
131,164,249,132,11932.877167207016,746.2424109822482,2135.995439983788,003,0,10,7121.739130434783,2343,342,409,314,58,131.51075192056646,2024-01-01,269,0,1572.2939920425415,0.0,5.580034474309473,84.48906358183932,27.74126366363796
131,164,249,132,12179.166550534694,944.6293763314309,2045.211661195623,003,0,10,6999.913043478261,2343,342,409,314,58,164.22662444859012,2024-01-01,285,0,1572.2939920425415,0.0,7.664219627164065,84.48906358183932,27.742263663637956
131,171,255,136,12179.166550534694,944.6293763314309,2045.211661195623,003,0,10,6999.913043478261,2388,336,409,315,58,159.36211856345162,2024-01-01,301,0,1572.2939920425415,0.0,11.72658311679128,84.48906358183932,27.74326366363796
131,171,255,136,12179.166550534694,944.6293763314309,2045.211661195623,003,0,10,6999.913043478261,2388,336,409,315,58,170.8307404252322,2024-01-01,318,0,1572.2939920425415,0.0,6.547816529816696,84.48906358183932,27.74426366363796
124,174,255,131,12142.555949576525,1048.542637163057,1886.3725590604374,003,0,10,7206.826086956522,2710,321,424,328,58,206.66499554535568,2024-01-01,327,0,1572.2939920425415,0.0,9.259398868247295,84.48906358183932,27.745263663637957
